Contact_ID,Start_Term_and_Year,Program_Desc,IPEDS_Ethnicities,IPEDS_Hispanic,Sex,Created_Date,Complete_Date,Admit_Date,Deposit_Date
002132,Fall 2020,Accounting - M.S.,Black/African American,Non-Hispanic,Male,6/25/2019,3/2/2020,3/31/2020,4/5/2020
002133,Fall 2020,Accounting - M.S.,Black/African American,Non-Hispanic,Male,4/19/2020,7/20/2020,,
002134,Fall 2021,Business - PHD,Asian,Non-Hispanic,Female,2/23/2021,4/6/2021 11:16,4/13/2021 8:00,4/26/2021 0:00
002135,Fall 2020,Business Administration - MBA,Asian,Non-Hispanic,Female,5/4/2020,6/10/2020,,
002136,Fall 2020,Management - MS,Black/African American,Non-Hispanic,Female,3/27/2020,5/1/2020,5/22/2020,6/15/2020
002137,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Male,1/14/2019,4/4/2019 14:21,6/5/2019 20:24,7/11/2019 0:00
002138,Fall 2020,Management - MS,Black/African American,Non-Hispanic,Male,5/7/2019,3/23/2020,,
002139,Fall 2021,Business Administration - MBA,Not Reported,Non-Hispanic,Male,1/27/2021,,,
002140,Spring 2023,Real Estate Development - MS,Asian,Non-Hispanic,Male,1/28/2022,8/18/2022 12:07,8/18/2022 12:07,
002141,Fall 2020,Accounting - M.S.,Not Reported,Non-Hispanic,Female,8/15/2018,12/10/2019,12/12/2019,12/28/2019
002142,Fall 2022,Management - MS,White/Caucasian,Non-Hispanic,Male,3/17/2021,9/22/2021 11:06,9/22/2021 11:06,7/21/2021 0:00
002143,Fall 2021,Management - MS,Prefer to not respond,Non-Hispanic,Female,2/17/2020,1/31/2021 20:08,2/12/2021 16:23,
002144,Fall 2021,Accounting - MS,Asian,Non-Hispanic,Female,8/15/2018,9/21/2020 10:05,9/21/2020 10:05,
002145,Fall 2020,Accounting - M.S.,Prefer to not respond,Non-Hispanic,Female,4/19/2020,,,
002146,Fall 2021,Business Administration - MBA,Not Reported,Non-Hispanic,Female,2/27/2021,5/6/2021 14:31,5/8/2021 16:52,8/10/2021 0:00
002147,Fall 2022,Business Administration - MBA,Black/African American,Non-Hispanic,Male,10/2/2021,,,
002148,Fall 2022,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,3/10/2022,5/1/2022 16:22,5/9/2022 12:00,5/26/2022 0:00
002149,Spring 2021,Technology Management - MS,Asian,Non-Hispanic,Female,11/9/2020,,,
002150,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,10/15/2018,,,
002151,Fall 2021,Management - MS,Asian,Non-Hispanic,Male,2/6/2021,5/6/2021 11:28,5/29/2021 15:01,
002152,Fall 2022,Finance - MS,White/Caucasian,Non-Hispanic,Female,3/8/2021,9/24/2021 10:05,9/24/2021 10:05,8/8/2022 16:20
002153,Fall 2021,Accounting - MS,Black/African American,Non-Hispanic,Female,5/17/2021,7/27/2021 7:41,7/29/2021 13:38,7/29/2021 0:00
002154,Fall 2019,Accounting - MS,Asian,Non-Hispanic,Female,4/30/2019,,,
002155,Fall 2022,Management - MS,White/Caucasian,Non-Hispanic,Female,3/10/2022,4/1/2022 11:37,4/15/2022 12:00,
002156,Fall 2019,Accounting - MS,White/Caucasian,Non-Hispanic,Female,8/30/2018,1/25/2019 13:41,2/22/2019 15:26,8/12/2019 0:00
002157,Fall 2019,Business Adminstration - MBA,Not Reported,Non-Hispanic,Male,4/22/2019,5/9/2019 15:35,,
002158,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Male,2/9/2019,4/4/2019 15:37,4/12/2019 14:57,5/14/2019 0:00
002159,Fall 2022,Business Administration - MBA,Pacific Islander,Hispanic,Male,1/28/2020,5/10/2022 10:17,5/18/2022 12:00,
002160,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,9/19/2020,,,
002161,Fall 2022,Accounting - MS,Asian,Non-Hispanic,Female,8/15/2018,10/11/2021 10:05,10/11/2021 10:05,
002162,Fall 2020,Accounting - M.S.,Black/African American,Non-Hispanic,Female,1/10/2020,,,
002163,Fall 2021,Management - MS,Black/African American,Non-Hispanic,Male,7/20/2020,,,
002164,Fall 2021,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Female,2/16/2021,3/3/2021 17:07,3/5/2021 16:11,3/8/2021 0:00
002165,Fall 2019,Accounting - MS,White/Caucasian,Non-Hispanic,Female,1/16/2019,,,
002166,Fall 2022,Business - PHD,Asian,Non-Hispanic,Male,10/10/2021,,,
002167,Fall 2020,Management - MS,Black/African American,Non-Hispanic,Female,5/20/2019,9/18/2019,9/18/2019,9/27/2019
002168,Fall 2022,Management - MS,Asian,Non-Hispanic,Male,3/6/2022,3/25/2022 9:59,4/8/2022 12:00,
002169,Fall 2022,Technology Management - MS,White/Caucasian,Non-Hispanic,Female,8/15/2018,4/27/2022 17:48,5/14/2022 12:00,5/20/2022 0:00
002170,Spring 2021,Technology Management - MS,Two or More,Hispanic,Female,10/15/2018,12/2/2020 8:02,12/4/2020 16:00,12/26/2020 0:00
002171,Fall 2022,Business Administration - MBA,Black/African American,Hispanic,Female,2/12/2020,2/24/2022 20:46,3/5/2022 12:00,3/28/2022 0:00
002172,Fall 2020,Accounting - M.S.,Black/African American,Non-Hispanic,Female,1/4/2020,1/13/2020,2/29/2020,
002173,Fall 2019,Real Estate Development - MS,Asian,Non-Hispanic,Female,3/22/2019,,,
002174,Fall 2020,Business Administration - MBA,Black/African American,Non-Hispanic,Female,2/3/2020,,,
002175,Fall 2019,Business Adminstration - MBA,Prefer to not respond,Non-Hispanic,Male,11/22/2018,2/1/2019 8:48,,
002176,Fall 2022,Management - MS,Asian,Non-Hispanic,Female,3/14/2022,6/15/2022 12:00,6/15/2022 12:00,6/17/2022 0:00
002177,Fall 2022,Accounting - MS,Black/African American,Non-Hispanic,Male,10/19/2021,12/16/2021 10:38,,
002178,Fall 2021,Business Administration - MBA,Asian,Non-Hispanic,Female,4/2/2021,4/22/2021 8:25,,
002179,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Female,6/16/2019,7/1/2019 9:54,7/19/2019 17:12,7/30/2019 0:00
002180,Fall 2022,Management - MS,Asian,Non-Hispanic,Male,12/20/2021,3/29/2022 14:37,4/8/2022 12:00,
002181,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,3/9/2020,4/24/2020,5/15/2020,5/22/2020
002182,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,4/25/2020,4/29/2020,5/12/2020,5/15/2020
002183,Fall 2022,Management - MS,White/Caucasian,Non-Hispanic,Male,11/30/2020,9/24/2021 10:05,9/24/2021 10:05,3/4/2021 0:00
002184,Fall 2019,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Male,6/26/2019,7/10/2019 10:31,7/12/2019 14:20,7/22/2019 0:00
002185,Fall 2021,Accounting - MS,White/Caucasian,Non-Hispanic,Female,5/15/2020,11/9/2020 11:17,11/18/2020 15:03,4/7/2021 0:00
002186,Fall 2022,Accounting - MS,Prefer to not respond,Non-Hispanic,Male,9/14/2020,5/20/2022 11:47,,
002187,Fall 2019,Management - MS,Asian,Non-Hispanic,Female,2/4/2019,,,
002188,Fall 2022,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Male,2/26/2019,12/15/2021 19:29,12/17/2021 15:32,1/26/2022 0:00
002189,Fall 2021,Finance - MS,Not Reported,Non-Hispanic,Male,6/27/2021,7/8/2021 12:06,7/16/2021 9:30,8/3/2021 21:07
002190,Fall 2019,Business Adminstration - MBA,Asian,Non-Hispanic,Male,8/15/2018,6/19/2019 11:00,,
002191,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,10/18/2019,2/11/2020,2/14/2020,7/20/2020
002192,Fall 2022,Accounting - MS,Prefer to not respond,Hispanic,Male,3/17/2021,4/29/2022 14:14,5/13/2022 9:33,5/24/2022 0:00
002193,Fall 2022,Management - MS,White/Caucasian,Non-Hispanic,Male,6/3/2021,4/4/2022 11:04,4/8/2022 20:04,6/7/2022 0:00
002194,Fall 2019,Business Adminstration - MBA,Asian,Non-Hispanic,Female,10/6/2018,,,
002195,Fall 2022,Business Administration - MBA,Prefer to not respond,Non-Hispanic,Male,4/13/2021,5/3/2022 9:06,5/11/2022 12:00,5/11/2022 0:00
002196,Fall 2022,Accounting - MS,Black/African American,Non-Hispanic,Female,1/23/2022,,,
002197,Spring 2020,Technology Management - MS,Asian,Non-Hispanic,Female,7/25/2019,11/6/2019 14:02,11/13/2019 12:46,
002198,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Male,10/5/2018,8/12/2019 8:14,8/12/2019 8:14,2/28/2019 0:00
002199,Spring 2020,Technology Management - MS,White/Caucasian,Non-Hispanic,Male,6/26/2019,8/22/2019 10:37,8/22/2019 10:37,
002200,Fall 2021,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Female,10/15/2020,12/11/2020 9:29,2/20/2021 12:25,
002201,Fall 2021,Business - PHD,Prefer to not respond,Non-Hispanic,Female,3/7/2021,4/6/2021 9:36,,
002202,Fall 2022,Business Administration - MBA,Two or More,Non-Hispanic,Male,9/26/2021,2/11/2022 11:03,,
002203,Fall 2021,Business Administration - MBA,Not Reported,Hispanic,Male,12/30/2020,2/23/2021 15:34,3/2/2021 10:00,4/15/2021 13:41
002204,Spring 2021,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Male,6/8/2020,10/27/2020 10:31,11/11/2020 15:15,
002205,Fall 2021,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Female,8/11/2020,3/3/2021 12:35,3/5/2021 15:37,3/17/2021 0:00
002206,Fall 2020,Business Administration - MBA,Prefer to not respond,Hispanic,Male,4/17/2020,5/27/2020,6/5/2020,6/2/2020
002207,Fall 2019,Management - MS,White/Caucasian,Non-Hispanic,Female,3/29/2019,6/3/2019 12:29,6/8/2019 15:30,
002208,Fall 2021,Finance - MS,Black/African American,Non-Hispanic,Female,10/27/2020,7/26/2021 12:12,8/3/2021 12:30,8/4/2021 16:17
002209,Fall 2019,Management - MS,Prefer to not respond,Non-Hispanic,Female,1/11/2019,3/29/2019 8:47,5/30/2019 15:44,
002210,Fall 2022,Accounting - MS,Black/African American,Non-Hispanic,Male,12/2/2021,3/7/2022 11:50,3/21/2022 10:19,5/22/2022 10:33
002211,Fall 2022,Business - PHD,Asian,Non-Hispanic,Male,9/26/2021,2/16/2022 15:13,,
002212,Fall 2022,Accounting - MS,Black/African American,Non-Hispanic,Female,8/15/2018,7/11/2022 14:23,7/25/2022 10:10,
002213,Fall 2019,Accounting - MS,Asian,Non-Hispanic,Female,5/20/2019,,,
002214,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,10/26/2020,2/8/2021 8:12,2/16/2021 11:30,2/17/2021 11:35
002215,Fall 2020,Accounting - M.S.,Black/African American,Hispanic,Male,2/11/2020,6/25/2020,,
002216,Fall 2022,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,3/21/2022,6/10/2022 16:38,6/26/2022 19:00,8/11/2022 0:00
002217,Fall 2020,Accounting - M.S.,Asian,Non-Hispanic,Female,6/17/2019,5/6/2020,5/15/2020,
002218,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,12/11/2019,5/11/2021 11:03,,
002219,Spring 2021,Real Estate Development - MS,Black/African American,Hispanic,Male,8/3/2020,8/28/2020 11:05,8/28/2020 11:05,
002220,Fall 2022,Real Estate Development - MS,Asian,Non-Hispanic,Male,1/21/2022,,,
002221,Fall 2020,Business Administration - MBA,Two or More,Non-Hispanic,Female,12/21/2019,,,
002222,Fall 2020,Accounting - M.S.,Black/African American,Non-Hispanic,Female,1/11/2020,3/2/2020,3/13/2020,3/15/2020
002223,Fall 2022,Management - MS,Asian,Non-Hispanic,Female,1/6/2022,,,
002224,Fall 2019,Management - MS,Asian,Non-Hispanic,Female,12/11/2018,4/16/2019 11:42,5/21/2019 10:33,5/23/2019 0:00
002225,Fall 2022,Accounting - MS,White/Caucasian,Non-Hispanic,Male,10/27/2020,9/20/2021 11:06,9/20/2021 11:06,
002226,Fall 2022,Business Administration - MBA,Asian,Non-Hispanic,Female,1/10/2022,,,
002227,Fall 2020,Management - MS,Asian,Non-Hispanic,Female,10/28/2019,1/29/2020,2/14/2020,
002228,Fall 2022,Management - MS,Not Reported,Non-Hispanic,Female,2/1/2022,2/9/2022 10:05,2/19/2022 12:00,
002229,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,7/9/2020,7/25/2020,7/31/2020,8/4/2020
002230,Fall 2019,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Male,5/21/2019,6/19/2019 10:00,6/20/2019 13:26,7/10/2019 0:00
002231,Fall 2020,Accounting - M.S.,Black/African American,Non-Hispanic,Female,12/25/2018,,,
002232,Fall 2020,Accounting - M.S.,White/Caucasian,Non-Hispanic,Female,4/21/2020,,,
002233,Fall 2020,Business Administration - MBA,Not Reported,Non-Hispanic,Male,5/23/2020,,,
002234,Spring 2021,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Male,7/24/2020,8/24/2020 15:59,9/22/2020 16:30,
002235,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,2/25/2021,3/18/2021 13:47,3/26/2021 11:53,
002236,Fall 2020,Accounting - M.S.,White/Caucasian,Non-Hispanic,Female,1/31/2020,4/29/2020,6/3/2020,6/22/2020
002237,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Female,9/20/2018,5/20/2019 19:25,6/4/2019 13:44,6/6/2019 0:00
002238,Fall 2020,Accounting - M.S.,Asian,Non-Hispanic,Female,4/27/2020,8/4/2020,8/7/2020,8/10/2020
002239,Fall 2020,Accounting - M.S.,White/Caucasian,Hispanic,Female,8/15/2018,6/15/2020,6/19/2020,6/21/2020
002240,Fall 2021,Accounting - MS,Asian,Non-Hispanic,Male,8/22/2019,5/3/2021 15:21,5/11/2021 17:06,5/24/2021 0:00
002241,Spring 2022,Real Estate Development - MS,Black/African American,Non-Hispanic,Male,8/5/2019,1/24/2022 16:03,1/27/2022 16:41,
002242,Fall 2021,Management - MS,White/Caucasian,Non-Hispanic,Female,4/3/2020,9/21/2020 10:05,9/21/2020 10:05,5/30/2020 0:00
002243,Fall 2020,Real Estate Development - MS,Black/African American,Non-Hispanic,Male,7/9/2020,,,
002244,Fall 2019,Accounting - MS,Black/African American,Non-Hispanic,Male,8/15/2018,11/26/2018 16:07,,
002245,Fall 2022,Business Administration - MBA,Not Reported,Non-Hispanic,Female,1/30/2022,,,
002246,Fall 2019,Business Adminstration - MBA,Asian,Non-Hispanic,Male,11/13/2018,1/8/2019 10:36,3/7/2019 14:35,3/22/2019 0:00
002247,Spring 2022,Real Estate Development - MS,Two or More,Non-Hispanic,Male,9/9/2019,5/7/2021 12:06,5/7/2021 12:06,
002248,Spring 2022,Technology Management - MS,White/Caucasian,Non-Hispanic,Female,5/1/2021,6/24/2021 9:34,7/23/2021 10:55,8/1/2021 0:00
002249,Fall 2021,Real Estate Development - MS,Asian,Non-Hispanic,Male,4/27/2021,4/28/2021 13:43,5/12/2021 10:32,
002250,Fall 2021,Business Administration - MBA,Black/African American,Non-Hispanic,Female,7/13/2020,3/5/2021 9:40,,
002251,Fall 2022,Finance - MS,White/Caucasian,Non-Hispanic,Male,2/28/2022,3/17/2022 22:58,4/5/2022 12:10,
002252,Fall 2019,Management - MS,White/Caucasian,Non-Hispanic,Male,5/20/2019,6/19/2019 11:12,7/23/2019 13:28,7/24/2019 0:00
002253,Fall 2020,Accounting - M.S.,Black/African American,Non-Hispanic,Female,10/15/2018,,,
002254,Fall 2022,Business - PHD,Asian,Non-Hispanic,Male,1/1/2022,,,
002255,Fall 2019,Accounting - MS,White/Caucasian,Hispanic,Male,10/22/2018,,,
002256,Spring 2022,Technology Management - MS,Not Reported,Non-Hispanic,Female,7/6/2020,5/7/2021 11:06,5/7/2021 11:06,
002257,Fall 2022,Accounting - MS,Black/African American,Non-Hispanic,Male,10/16/2021,,,
002258,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,1/29/2021,7/26/2021 10:20,7/30/2021 14:53,
002259,Fall 2022,Accounting - MS,Asian,Non-Hispanic,Female,8/26/2021,4/21/2022 11:33,5/5/2022 10:50,5/10/2022 0:00
002260,Fall 2021,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Male,1/9/2021,3/16/2021 13:18,3/23/2021 11:24,3/24/2021 0:00
002261,Fall 2020,Business Administration - MBA,Black/African American,Non-Hispanic,Male,4/7/2020,,,
002262,Fall 2020,Business Administration - MBA,Asian,Non-Hispanic,Male,7/1/2019,7/23/2019,10/4/2019,
002263,Fall 2022,Finance - MS,White/Caucasian,Non-Hispanic,Male,1/14/2022,4/26/2022 11:19,,
002264,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,6/9/2020,6/16/2020,6/19/2020,6/24/2020
002265,Fall 2022,Accounting - MS,Asian,Non-Hispanic,Female,7/6/2021,7/19/2022 15:01,,
002266,Fall 2022,Business Administration - MBA,Prefer to not respond,Hispanic,Female,3/28/2022,5/18/2022 9:00,5/26/2022 12:00,5/29/2022 0:00
002267,Fall 2021,Accounting - MS,White/Caucasian,Non-Hispanic,Male,4/19/2020,2/2/2021 15:14,2/25/2021 9:24,3/5/2021 0:00
002268,Fall 2019,Business Adminstration - MBA,White/Caucasian,Non-Hispanic,Male,11/7/2018,2/4/2019 14:42,2/28/2019 15:46,
002269,Fall 2020,Business Administration - MBA,Black/African American,Non-Hispanic,Male,4/3/2020,8/5/2020,,
002270,Fall 2020,Business Administration - MBA,Asian,Non-Hispanic,Male,8/11/2020,,,
002271,Fall 2021,Accounting - MS,White/Caucasian,Non-Hispanic,Male,2/4/2020,11/11/2020 9:24,11/19/2020 10:24,
002272,Fall 2021,Management - MS,Black/African American,Non-Hispanic,Female,8/15/2020,2/4/2021 15:46,2/20/2021 13:11,
002273,Spring 2021,Real Estate Development - MS,White/Caucasian,Non-Hispanic,Male,8/29/2020,10/14/2020 11:01,,
002274,Fall 2020,Accounting - M.S.,White/Caucasian,Non-Hispanic,Female,3/28/2020,8/7/2020,8/11/2020,8/11/2020
002275,Fall 2021,Management - MS,Pacific Islander,Non-Hispanic,Female,2/7/2021,4/15/2021 15:00,5/1/2021 13:50,5/1/2021 0:00
002276,Fall 2020,Accounting - M.S.,Asian,Non-Hispanic,Female,1/2/2020,,,
002277,Fall 2020,Management - MS,Black/African American,Non-Hispanic,Male,5/2/2019,,,
002278,Fall 2019,Accounting - MS,Asian,Non-Hispanic,Female,2/13/2019,4/16/2019 15:38,5/31/2019 19:33,6/1/2019 0:00
002279,Fall 2019,Accounting - MS,Asian,Non-Hispanic,Male,1/28/2019,,,
002280,Fall 2019,Business Adminstration - MBA,Not Reported,Non-Hispanic,Female,1/30/2019,,,
002281,Fall 2020,Accounting - M.S.,Asian,Non-Hispanic,Female,1/3/2020,2/7/2020,2/14/2020,
002282,Fall 2019,Management - MS,White/Caucasian,Non-Hispanic,Female,7/31/2018,2/8/2019 8:49,3/20/2019 14:12,6/12/2019 0:00
002283,Fall 2021,Accounting - MS,White/Caucasian,Non-Hispanic,Female,9/11/2020,9/22/2020 9:12,11/12/2020 15:45,
002284,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,1/28/2020,5/27/2020,6/5/2020,6/15/2020
002285,Fall 2019,Accounting - MS,White/Caucasian,Non-Hispanic,Female,4/24/2019,,,
002286,Fall 2021,Finance - MS,White/Caucasian,Non-Hispanic,Female,3/8/2021,7/26/2021 12:05,8/3/2021 12:30,8/12/2021 12:55
002287,Fall 2021,Business Administration - MBA,Asian,Non-Hispanic,Female,1/23/2020,2/4/2021 15:55,2/12/2021 11:21,2/13/2021 0:00
002288,Fall 2022,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,11/23/2020,9/22/2021 11:06,9/22/2021 11:06,3/7/2021 0:00
002289,Fall 2020,Business Administration - MBA,Black/African American,Non-Hispanic,Male,9/10/2019,,,
002290,Fall 2021,Business Administration - MBA,White/Caucasian,Non-Hispanic,Female,4/30/2020,12/22/2020 11:06,12/22/2020 11:06,4/29/2021 0:00
002291,Fall 2022,Accounting - MS,White/Caucasian,Non-Hispanic,Male,3/17/2021,5/3/2022 13:27,5/17/2022 10:45,5/18/2022 0:00
002292,Fall 2019,Accounting - MS,White/Caucasian,Non-Hispanic,Female,5/17/2019,7/10/2019 13:37,,
002293,Fall 2021,Management - MS,Not Reported,Non-Hispanic,Female,1/8/2021,,,
002294,Fall 2022,Real Estate Development - MS,Black/African American,Non-Hispanic,Female,3/2/2022,6/17/2022 5:24,6/29/2022 12:00,7/8/2022 0:00
002295,Fall 2022,Business Administration - MBA,Two or More,Non-Hispanic,Female,3/28/2022,5/26/2022 9:05,6/3/2022 12:00,7/8/2022 0:00
002296,Fall 2022,Finance - MS,Black/African American,Non-Hispanic,Male,12/7/2021,4/28/2022 13:15,5/13/2022 13:00,7/5/2022 0:00
002297,Fall 2020,Management - MS,Black/African American,Non-Hispanic,Female,9/24/2019,,,
002298,Fall 2022,Finance - MS,Asian,Non-Hispanic,Male,11/4/2021,11/12/2021 9:22,11/17/2021 14:51,1/10/2022 0:00
002299,Fall 2020,Business Administration - MBA,Not Reported,Non-Hispanic,Female,3/25/2020,,,
002300,Fall 2022,Business Administration - MBA,Prefer to not respond,Hispanic,Male,12/15/2021,,,
002301,Fall 2022,Real Estate Development - MS,Black/African American,Non-Hispanic,Male,9/6/2021,,,
002302,Fall 2022,Accounting - MS,Black/African American,Non-Hispanic,Male,1/27/2022,,,
002303,Spring 2022,Real Estate Development - MS,Asian,Non-Hispanic,Male,4/5/2021,,,
002304,Fall 2021,Accounting - MS,Black/African American,Non-Hispanic,Female,7/25/2020,9/28/2020 11:25,11/18/2020 12:17,
002305,Fall 2021,Finance - MS,Not Reported,Non-Hispanic,Female,4/21/2021,6/15/2021 8:37,6/30/2021 6:00,7/6/2021 14:48
002306,Fall 2019,Accounting - MS,Asian,Non-Hispanic,Female,1/30/2019,3/14/2019 16:47,4/6/2019 16:07,
002307,Fall 2019,Business Adminstration - MBA,Asian,Non-Hispanic,Male,8/15/2018,4/22/2019 14:49,5/17/2019 16:43,5/22/2019 0:00
002308,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,4/26/2020,,,
002309,Fall 2021,Accounting - MS,Black/African American,Non-Hispanic,Female,10/31/2019,9/21/2020 10:05,9/21/2020 10:05,
002310,Fall 2022,Business Administration - MBA,Black/African American,Non-Hispanic,Female,5/12/2022,6/8/2022 10:13,,
002311,Fall 2019,Business Adminstration - MBA,Black/African American,Non-Hispanic,Male,6/10/2019,6/14/2019 15:09,6/20/2019 17:31,7/22/2019 0:00
002312,Fall 2022,Business Administration - MBA,Black/African American,Non-Hispanic,Female,11/22/2019,2/15/2022 18:46,2/22/2022 12:00,2/26/2022 17:28
002313,Spring 2020,Business Administration - MBA,Not Reported,Non-Hispanic,Male,3/29/2019,4/18/2019 10:41,6/6/2019 10:15,
002314,Fall 2021,Business Administration - MBA,Black/African American,Non-Hispanic,Male,9/18/2018,1/22/2021 13:39,2/5/2021 11:18,8/1/2021 0:00
002315,Fall 2022,Management - MS,Asian,Non-Hispanic,Male,12/13/2021,2/28/2022 15:00,3/5/2022 12:00,3/6/2022 0:00
002316,Fall 2020,Accounting - M.S.,White/Caucasian,Non-Hispanic,Male,3/22/2020,3/25/2020,4/3/2020,
002317,Fall 2021,Business Administration - MBA,Asian,Non-Hispanic,Female,1/24/2021,,,
002318,Fall 2020,Business Administration - MBA,White/Caucasian,Non-Hispanic,Male,7/14/2020,7/17/2020,7/23/2020,
002319,Fall 2019,Management - MS,Asian,Non-Hispanic,Female,12/1/2018,1/10/2019 11:32,2/6/2019 14:24,
